mission	snapshot	source_commit	source_path	source_blob	destination	content_status
17	infinity-load	af44fe25	Processing_Scripts/errorcheckUtterancesDatafile.py	42ebe43e2160c11f7d4e0215338e77155f2b8958	pipeline/17/legacy-variants/infinity-load/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	mobile	f3bed213	_AFJ/createAFJ.py	4ac0e3cbdbdae1289a19205d913bc68d588c9668	pipeline/17/legacy-variants/mobile/_AFJ/createAFJ.py	exact
17	mobile	f3bed213	_Website/python/createAllHTML.py	4539388bdc7aa6294f596680226d7718c3f2a3c5	pipeline/17/legacy-variants/mobile/_Website/python/createAllHTML.py	exact
17	mobile	f3bed213	_Website/python/flickr_scraper.py	b8dee238beebfcec3cde7b781a7bade35fa7cf8a	pipeline/17/legacy-variants/mobile/_Website/python/flickr_scraper.py	credential-redacted
17	mobile	f3bed213	_Website/python/scrape_alsj.py	84c7dd86f7163c993a39dcf4026ab41ec9339c34	pipeline/17/legacy-variants/mobile/_Website/python/scrape_alsj.py	exact
17	mobile	f3bed213	_Website/python/timediff.py	bd99230750c3af5f8aa28f7f35e68012cf09001f	pipeline/17/legacy-variants/mobile/_Website/python/timediff.py	exact
17	mobile	f3bed213	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/mobile/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	mobile	f3bed213	Processing_Scripts/errorcheckUtterancesDatafile.py	97ae21f68d8b2308340b316b4ef2d41ab5e4e424	pipeline/17/legacy-variants/mobile/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	mobileTemp	08e1fcd8	_AFJ/createAFJ.py	4ac0e3cbdbdae1289a19205d913bc68d588c9668	pipeline/17/legacy-variants/mobileTemp/_AFJ/createAFJ.py	exact
17	mobileTemp	08e1fcd8	_Website/python/createAllHTML.py	4539388bdc7aa6294f596680226d7718c3f2a3c5	pipeline/17/legacy-variants/mobileTemp/_Website/python/createAllHTML.py	exact
17	mobileTemp	08e1fcd8	_Website/python/flickr_scraper.py	b8dee238beebfcec3cde7b781a7bade35fa7cf8a	pipeline/17/legacy-variants/mobileTemp/_Website/python/flickr_scraper.py	credential-redacted
17	mobileTemp	08e1fcd8	_Website/python/scrape_alsj.py	84c7dd86f7163c993a39dcf4026ab41ec9339c34	pipeline/17/legacy-variants/mobileTemp/_Website/python/scrape_alsj.py	exact
17	mobileTemp	08e1fcd8	_Website/python/timediff.py	bd99230750c3af5f8aa28f7f35e68012cf09001f	pipeline/17/legacy-variants/mobileTemp/_Website/python/timediff.py	exact
17	mobileTemp	08e1fcd8	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/mobileTemp/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	mobileTemp	08e1fcd8	Processing_Scripts/errorcheckUtterancesDatafile.py	97ae21f68d8b2308340b316b4ef2d41ab5e4e424	pipeline/17/legacy-variants/mobileTemp/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	navcaching	2a37136b	_AFJ/createAFJ.py	e4a723f900a50747c6bd214a17e0f5d387423ce6	pipeline/17/legacy-variants/navcaching/_AFJ/createAFJ.py	exact
17	navcaching	2a37136b	_Website/Archive/flickr_scraper.py	134b04c180526c526cfe621aa8bced58c2baea41	pipeline/17/legacy-variants/navcaching/_Website/Archive/flickr_scraper.py	credential-redacted
17	navcaching	2a37136b	_Website/createAllHTML.py	8b2013e0bae394704c4606910fdaebe511f27f63	pipeline/17/legacy-variants/navcaching/_Website/createAllHTML.py	exact
17	navcaching	2a37136b	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/navcaching/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	navcaching	2a37136b	Processing_Scripts/errorcheckUtterancesDatafile.py	42ebe43e2160c11f7d4e0215338e77155f2b8958	pipeline/17/legacy-variants/navcaching/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
17	newplayer	4c64532f	_AFJ/createAFJ.py	e4a723f900a50747c6bd214a17e0f5d387423ce6	pipeline/17/legacy-variants/newplayer/_AFJ/createAFJ.py	exact
17	newplayer	4c64532f	_Website/Archive/flickr_scraper.py	134b04c180526c526cfe621aa8bced58c2baea41	pipeline/17/legacy-variants/newplayer/_Website/Archive/flickr_scraper.py	credential-redacted
17	newplayer	4c64532f	_Website/createAllHTML.py	24287cfec5e37a6121c91edfb434398cd9af818b	pipeline/17/legacy-variants/newplayer/_Website/createAllHTML.py	exact
17	newplayer	4c64532f	_Website/createImageHTML.py	7a730c4c0f27b021a439e9d7bd73c344d71c9e19	pipeline/17/legacy-variants/newplayer/_Website/createImageHTML.py	exact
17	newplayer	4c64532f	Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	1c2c6e5c9969df3f3cab122a05474893a0080551	pipeline/17/legacy-variants/newplayer/Processing_Scripts/! Scripted used for previous transcript scrubbing steps/cleanTECcsv.py	exact
17	newplayer	4c64532f	Processing_Scripts/errorcheckUtterancesDatafile.py	42ebe43e2160c11f7d4e0215338e77155f2b8958	pipeline/17/legacy-variants/newplayer/Processing_Scripts/errorcheckUtterancesDatafile.py	exact
